Marca,Modelo,Versión
MERCEDES,E350,CGI 4PTS 3.5L 6CIL 302HP AUT
MERCEDES,E350,CGI CONVERTIBLE 2PTS 3.5L 6CIL 302HP AUT
MERCEDES,E350,CGI COUPE 2PTS 3.5L 6CIL 302HP AUT
MERCEDES,E350,CONVERTIBLE 2PTS 3.5L 6CIL 268HP AUT
MERCEDES,E350,COUPÉ 2PTS 3.5L 6CIL 268HP AUT
MERCEDES,E400,CGI 3.0L 6CIL 328HP AUT TURBO
MERCEDES,E400,CGI CONVERTIBLE 2PTS 3.0L 6CIL 328HP AUT TURBO
MERCEDES,E400,CGI COUPE 2PTS 3.0L 6CIL 328HP AUT TURBO
MERCEDES,E500,4PTS 5.5L 8CIL 382HP AUT
MERCEDES,E500,CGI 4PTS 4.7L 8CIL 402HP AUT TURBO
MERCEDES,E500,CGI CONVERTIBLE 2PTS 4.7L 8CIL 402HP AUT TURBO
MERCEDES,E500,CGI COUPE 2PTS 4.7L 8CIL 402HP AUT TURBO
MERCEDES,E500,CONVERTIBLE 2PTS 5.5L 8CIL 382HP AUT
MERCEDES,E500,COUPÉ 2PTS 5.5L 8CIL 382HP AUT
MERCEDES,E63,AMG 4PTS 5.5L 8CIL 518HP AUT TURBO
MERCEDES,E63,AMG 4PTS 5.5L 8CIL 550HP AUT BITURBO
MERCEDES,E63 AMG,4PTS 6.2L 8CIL 507HP AUT
MERCEDES,G 500,4X4 5PTAS 4.0L 8CIL 421HP AUT BITURBO
MERCEDES,G 500,5PTAS 4.0L 8CIL 421HP AUT
MERCEDES,G 500,SQUARED 4X4 5PTAS 4.0L 8CIL 421HP AUT BITURBO
MERCEDES,G 63,AMG 4X4 5PTAS 5.5L 8CIL 571HP AUT BITURBO
MERCEDES,G 63,AMG 5PTAS 5.5L 8CIL 571HP BITURBO AUT
MERCEDES,G 65,AMG 4X4 5PTAS 6.0L 12CIL 630HP AUT BITURBO
MERCEDES,G 65,AMG 5PTAS 6.0L 12CIL 630HP BITURBO AUT
MERCEDES,G280,3.0L 6CIL 181HP AUT
MERCEDES,G500,5.5L 8CIL 382HP AUT
MERCEDES,G500,5PTS 5.5L 8CIL 382HP AUT
MERCEDES,G500,CONVERTIBLE 2PTS 5.5L 8CIL 382HP AUT
MERCEDES,G500,L 5PTS 5.5L 8CIL 382HP AUT
MERCEDES,G55,AMG 5PTS 5.4L 8CIL 500HP AUT TURBO
MERCEDES,G55 AMG,5PTS 5.5L 8CIL 493HP AUT
MERCEDES,G63,AMG 5PTS 5.5L 8CIL 536HP AUT TURBO
MERCEDES,GL500,4MATIC 5PTS 5.5L 8CIL 382HP AUT
MERCEDES,GL500,5PTS 5.5L 8CIL 382HP AUT
MERCEDES,GL500,CGI 5PTS 4.7L 8CIL 429HP AUT TURBO
MERCEDES,GL63,AMG 5PTS 5.5L 8CIL 550HP AUT TURBO
MERCEDES,GLA 180,CGI 5PTAS 1.6L 4CIL 122HP AUT TURBO
MERCEDES,GLA 180,CGI 5PTAS 1.6L 4CIL 122HP TURBO AUT
MERCEDES,GLA 200,CGI 5PTAS 1.6L 4CIL 156HP TURBO AUT
MERCEDES,GLA 200,CGI 5PTS 1.6L 4CIL 156HP AUT TURBO
MERCEDES,GLA 200,CGI SPORT 5PTAS 1.6L 4CIL 156HP AUT TURBO
MERCEDES,GLA 250,CGI 5PTAS 2.0L 4CIL 211HP TURBO AUT
MERCEDES,GLA 250,CGI SPORT 4MATIC 5PTS 2.0L 4CIL 211HP AUT TURBO
MERCEDES,GLA 250,CGI SPORT 4X4 5PTAS 2.0L 4CIL 211HP AUT TURBO
MERCEDES,GLA 45,AMG 4X4 5PTAS 2.0L 4CIL 381HP AUT TURBO
MERCEDES,GLA 45,CGI 5PTAS 2.0L 4CIL 381HP TURBO AUT
MERCEDES,GLC 250,COUPE 4MATIC 5PTAS 2.0L 4CIL 211HP AUT TURBO
MERCEDES,GLC 250,COUPE 4PTAS 2.0L 4CIL 211HP TURBO AUT
MERCEDES,GLC 300,4X4 5PTAS 2.0L 4CIL 245HP AUT TURBO
MERCEDES,GLC 300,5PTAS 2.0L 4CIL 245HP TURBO AUT
MERCEDES,GLC 300,COUPE 4PTAS 2.0L 4CIL 245HP TURBO AUT
MERCEDES,GLC 43,5PTAS 3.0L 6CIL 367HP TURBO AUT
MERCEDES,GLC 43,AMG 4PTAS 3.0L 6CIL 367HP TURBO AUT
MERCEDES,GLE 350,4MATIC 5PTAS 3.0L 6CIL 301HP AUT TURBO
MERCEDES,GLE 350,AMG 5PTAS 3.0L 6CIL 301HP TURBO AUT
MERCEDES,GLE 400,4MATIC 5PTAS 3.0L 6CIL 333HP AUT TURBO
MERCEDES,GLE 400,5PTAS 3.0L 6CIL 333HP TURBO AUT
MERCEDES,GLE 43,AMG 4PTAS 3.0L 6CIL 367HP TURBO AUT
MERCEDES,GLE 43,AMG 5PTAS 3.0L 6CIL 367HP BITURBO AUT
MERCEDES,GLE 43,COUPE 4MATIC 5PTAS 3.0L 6CIL 367HP AUT TURBO
MERCEDES,GLE 500,4MATIC 5PTAS 4.7L 8CIL 455HP AUT BITURBO
MERCEDES,GLE 500,5PTAS 4.7L 8CIL 455HP BITURBO AUT
MERCEDES,GLE 63,AMG 4MATIC 5PTAS 5.5L 8CIL 557HP AUT BITURBO
MERCEDES,GLE 63,AMG 4PTAS 5.5L 8CIL 557HP TURBO AUT
MERCEDES,GLE 63,AMG 5PTAS 5.5L 8CIL 557HP TURBO AUT
MERCEDES,GLE 63,COUPE AMG 4MATIC 5PTAS 5.5L 8CIL 557HP AUT TURBO
MERCEDES,GLK300,5PTS 3.0L 6CIL 228HP AUT
MERCEDES,GLK300,CGI 4MATIC 5PTS 3.0L 6CIL 228HP AUT
MERCEDES,GLK350,5PTS 3.5L 6CIL 268HP AUT
MERCEDES,GLK350,AMG 5PTS 3.5L 6CIL 268HP AUT
MERCEDES,GLK350,CGI 4MATIC 5PTS 3.5L 6CIL 302HP AUT
MERCEDES,GLK350,CGI 5PTS 3.5L 6CIL 302HP AUT
MERCEDES,GLS 500,4MATIC 5PTAS 4.7L 8CIL 455HP AUT BITURBO
MERCEDES,GLS 500,5PTAS 4.7L 8CIL 455HP BITURBO AUT
MERCEDES,GLS 63,AMG 5PTAS 5.5L 8CIL 585HP BITURBO AUT
MERCEDES,GLS 63,AMG AMG 5PTAS 5.5L 8CIL 585HP AUT BITURBO
MERCEDES,GT,AMG CONVERTIBLE 2PTAS 4.0L 8CIL 476HP TURBO AUT
MERCEDES,GT,AMS COUPE 2PTAS 4.0L 8CIL 462HP TURBO AUT
MERCEDES,GT,C AMG 2PTAS 4.0L 8CIL 557HP TURBO AUT
MERCEDES,GT,C AMG CONVERTIBLE 2PTAS 4.0L 8CIL 557HP TURBO AUT
MERCEDES,GT,COUPE AMG 2PTAS 4.0L 8CIL 462HP AUT BITURBO
MERCEDES,GT,COUPE S AMG 2PTAS 4.0L 8CIL 510HP AUT BITURBO
MERCEDES,GT,R AMG 2PTAS 4.0L 8CIL 585HP TURBO AUT
MERCEDES,GT,S AMG CONVERTIBLE 2PTAS 4.0L 8CIL 510HP TURBO AUT
MERCEDES,GT,S AMG COUPE 2PTAS 4.0L 8CIL 510HP TURBO AUT
MERCEDES,ML350,5PTS 3.5L 6CIL 268HP AUT
MERCEDES,ML350,CGI AMG 4MATIC 5PTS 3.5L 6CIL 302HP AUT
MERCEDES,ML350,CGI AMG 5PTS 3.5L 6CIL 302HP AUT
MERCEDES,ML500,5PTS 5.5L 8CIL 382HP AUT
MERCEDES,ML500,CGI 4MATIC 5PTS 4.7L 8CIL 402HP AUT TURBO
MERCEDES,ML500,CGI 5PTS 4.7L 8CIL 402HP AUT (G TRONIC) 4MATIC BITURBO
MERCEDES,ML500,CGI 5PTS 4.7L 8CIL 402HP AUT TURBO
MERCEDES,ML63,AMG 4MATIC 5PTS 5.5L 8CIL 518HP AUT TURBO
MERCEDES,ML63,AMG 5PTS 5.5L 8CIL 518HP AUT (G TRONIC) 4MATIC BITURBO
MERCEDES,ML63,AMG 5PTS 5.5L 8CIL 518HP AUT TURBO
MERCEDES,ML63 AMG,5PTS 6.2L 8CIL 503HP AUT
MERCEDES,R350,5PTS 3.5L 6CIL 268HP MAN
MERCEDES,R350 L,5PTS 3.5L 6CIL 268HP AUT
MERCEDES,R500 L,5PTS 5.5L 8CIL 382HP AUT
MERCEDES,S 400,4PTAS 3.5L 6CIL 333HP AUT BITURBO
MERCEDES,S 500,4MATIC 4PTAS 4.7L 8CIL 455HP AUT BITURBO
MERCEDES,S 500,CGI CONVERTIBLE 2PTAS 4.7L 8CIL 455HP BITURBO AUT
MERCEDES,S 500,CGI COUPE 2PTAS 4.7L 8CIL 455HP BITURBO AUT
MERCEDES,S 500,CONVERTIBLE 2PTAS 4.7L 8CIL 455HP AUT BITURBO
MERCEDES,S 500,COUPE 4MATIC 2PTAS 4.7L 8CIL 455HP AUT BITURBO
MERCEDES,S 600,4PTAS 6.0L 12CIL 530HP AUT BITURBO
MERCEDES,S 600,4PTAS 6.0L 12CIL 530HP BITURBO AUT
MERCEDES,S 600,4PTAS 6.0L 12CIL 530HP TURBO AUT
MERCEDES,S 600,MAYBACH 4PTAS 6.0L 12CIL 530HP AUT
MERCEDES,S 63,4MATIC 4PTAS 5.5L 8CIL 585HP AUT
MERCEDES,S 63,AMG CONVERTIBLE 2PTAS 5.5L 8CIL 585HP BITURBO AUT
MERCEDES,S 63,AMG COUPE 2PTAS 5.5L 8CIL 585HP BITURBO AUT
MERCEDES,S 63,AMG SEDAN 4PTAS 5.5L 8CIL 585HP BITURBO AUT
MERCEDES,S 63,CONVERTIBLE AMG 4MATIC 2PTAS 5.5L 8CIL 585HP AUT BITURBO
MERCEDES,S 63,COUPE AMG 4MATIC 2PTAS 5.5L 8CIL 585HP AUT BITURBO
MERCEDES,S 65,4PTAS 6.0L 12CIL 630HP AUT
MERCEDES,S 65,AMG CONVERTIBLE 2PTAS 6.0L 12CIL 630HP TURBO AUT
MERCEDES,S 65,AMG COUPE 2PTAS 6.0L 12CIL 630HP TURBO AUT
MERCEDES,S 65,AMG SEDAN 4PTAS 6.0L 12CIL 630HP TURBO AUT
MERCEDES,S 65,CONVERTIBLE 2PTAS 6.0L 12CIL 630HP AUT
MERCEDES,S 65,COUPE AMG 2PTAS 6.0L 12CIL 630HP AUT
MERCEDES,S350,L CGI 4PTS 3.5L 6CIL 302HP AUT
MERCEDES,S400,L CGI 4PTS 3.0L 6CIL 329HP AUT BITURBO
MERCEDES,S500,L CGI 4PTS 4.7L 8CIL 429HP AUT TURBO
MERCEDES,S500,L CGI 4PTS 4.7L 8CIL 450HP AUT TURBO
MERCEDES,S500 L,4PTS 5.5L 8CIL 382HP AUT
MERCEDES,S600,L 4PTS 5.5L 12CIL 510HP AUT TURBO
MERCEDES,S600 L,4PTS 5.5L 12CIL 510HP AUT
MERCEDES,S63,AMG 4MATIC 2PTS 5.5L 8CIL 577HP AUT TURBO
MERCEDES,S63,L AMG 4PTS 5.5L 8CIL 536HP AUT TURBO
MERCEDES,S63L AMG,4PTS 6.2L 8CIL 518HP AUT
MERCEDES,S65,L AMG 4PTS 6.0L 12CIL 621HP AUT TURBO
MERCEDES,S65L AMG,4PTS 6.0L 12CIL 603HP AUT
MERCEDES,SL 400,CONVERTIBLE 2PTAS 3.0L 6CIL 367HP TURBO AUT
MERCEDES,SL 500,CGI CONVERTIBLE 2PTAS 4.7L 8CIL 455HP BITURBO AUT
MERCEDES,SL 500,ROADSTER 2PTAS 4.7L 8CIL 455HP AUT BITURBO
MERCEDES,SL 63,AMG CONVERTIBLE 2PTAS 5.5L 8CIL 585HP BITURBO AUT
MERCEDES,SL 63,ROADSTER AMG 2PTAS 5.5L 8CIL 585HP AUT BITURBO
MERCEDES,SL 65,AMG CONVERTIBLE 2PTAS 6.0L 12CIL 630HP BITURBO AUT
MERCEDES,SL 65,ROADSTER AMG 2PTAS 6.0L 12CIL 630HP AUT BITURBO
MERCEDES,SL500,2PTS 5.5L 8CIL 382HP AUT
MERCEDES,SL500,CGI 2PTS 4.7L 8CIL 429HP AUT TURBO
MERCEDES,SL500,ROADSTER 2PTS 5.5L 8CIL 382HP AUT
MERCEDES,SL600,2PTS 5.5L 12CIL 510HP AUT
MERCEDES,SL600,ROADSTER 2PTS 5.5L 12CIL 510HP AUT TURBO
MERCEDES,SL63,AMG 2PTS 5.5L 8CIL 530HP AUT BITURBO
MERCEDES,SL63,AMG 2PTS 5.5L 8CIL 530HP AUT TURBO
MERCEDES,SL63,AMG ROADSTER 2PTS 6.2L 8CIL 518HP AUT
MERCEDES,SL63 AMG,2PTS 6.2L 8CIL 518HP AUT
MERCEDES,SL65,AMG 2PTS 6.0L 12CIL 621HP AUT TURBO
MERCEDES,SL65,AMG ROADSTER 2PTS 6.0L 12CIL 603HP AUT TURBO
MERCEDES,SL65 AMG,2PTS 6.0L 12CIL 603HP AUT
MERCEDES,SLC 180,CONVERTIBLE 2PTAS 1.6L 4CIL 156HP TURBO AUT
MERCEDES,SLC 180,ROADSTER 2PTAS 1.6L 4CIL 156HP AUT TURBO
MERCEDES,SLC 200,CONVERTIBLE 2PTAS 2.0L 4CIL 184HP TURBO AUT
MERCEDES,SLC 200,ROADSTER 2PTAS 2.0L 4CIL 184HP AUT TURBO
MERCEDES,SLC 300,CONVERTIBLE 2PTAS 2.0L 4CIL 245HP TURBO AUT
MERCEDES,SLC 43,AMG CONVERTIBLE 2PTAS 3.0L 6CIL 367HP TURBO AUT
MERCEDES,SLC 43,ROADSTER AMG 2PTAS 3.0L 6CIL 367HP AUT TURBO
MERCEDES,SLK200,CGI 2PTS 1.8L 4CIL 181HP AUT TURBO
MERCEDES,SLK200 K,2PTS 1.8L 4CIL 161HP AUT
MERCEDES,SLK200 K,2PTS 1.8L 4CIL 161HP MAN
MERCEDES,SLK350,2PTS 3.5L 6CIL 268HP AUT
MERCEDES,SLK350,CGI 2PTS 3.5L 6CIL 302HP AUT
MERCEDES,SLK55,AMG 2PTS 5.5L 8CIL 421HP AUT
MERCEDES,SLK55,AMG 2PTS 5.5L 8CIL 475HP AUT
MERCEDES,SLK55 AMG,2PTS 5.5 8CIL 355HP AUT
MERCEDES,SLR,2PTS 5.5L 8CIL 617HP AUT
MERCEDES,SLS,AMG 2PTS 6.2L 8CIL 563HP AUT
MERCEDES,SLS,AMG 2PTS 6.2L 8CIL 571HP AUT
MERCEDES,SLS,AMG COUPE 2PTS 6.2L 8CIL 563HP AUT
MERCEDES,SLS,AMG ROADSTER 2PTS 6.2L 8CIL 563HP AUT
MERCEDES,SLS,COUPE AMG 2PTS 6.2L 8CIL 563HP AUT
MERCEDES,SLS,ROADSTER AMG 2PTS 6.2L 8CIL 563HP AUT
MERCEDES,SPRINTER,311 5PTAS 2.1L 4CIL 116HP TURBO MAN DIÉSEL
MERCEDES,SPRINTER,315 5PTAS 2.1L 4CIL 150HP TURBO MAN DIÉSEL
MERCEDES,SPRINTER,415 5PTAS 2.1L 4CIL 150HP TURBO MAN DIÉSEL
MERCEDES,SPRINTER,515 5PTAS 2.1L 4CIL 150HP TURBO MAN DIÉSEL
MERCEDES,V220d,5PTAS 2.1L 4CIL 163HP TURBO AUT DIÉSEL
MERCEDES,V250,5PTAS 2.0L 4CIL 150HP AUT
MERCEDES,VITO,3PTS 2.2L 4CIL 150HP MAN TURBO DIESEL
MERCEDES,VITO,4/5PTS 2.2L 4CIL 150HP MAN TURBO DIESEL
MERCURY,MARINER,4X2 4PTS 3.0L 6CIL 240HP AUT
MERCURY,MARINER,4X4 4PTS 3.0L 6CIL 240HP AUT
MINI,COOPER,3PTAS 1.5L 3CIL 136HP TURBO AUT
MINI,COOPER,3PTAS 1.5L 3CIL 136HP TURBO MAN
MINI,COOPER,3PTS 1.5L 3CIL 136HP AUT TURBO
MINI,COOPER,3PTS 1.5L 3CIL 136HP MAN TURBO
MINI,COOPER,3PTS 1.6L 4CIL 122HP AUT
MINI,COOPER,3PTS 1.6L 4CIL 122HP AUT TURBO
MINI,COOPER,3PTS 1.6L 4CIL 122HP MAN
MINI,COOPER,3PTS 1.6L 4CIL 122HP MAN TURBO
MINI,COOPER,CABRIO 2PTS 1.6L 4CIL 122HP AUT
MINI,COOPER,CABRIO 2PTS 1.6L 4CIL 122HP MAN
MINI,COOPER,CABRIO 3PTS 1.6L 4CIL 122HP AUT
MINI,COOPER,CABRIO 3PTS 1.6L 4CIL 122HP MAN
MINI,COOPER,CONVERTIBLE 2PTAS 1.5L 3CIL 136HP AUT
MINI,COOPER,CONVERTIBLE 2PTAS 1.5L 3CIL 136HP MAN
MINI,COOPER,CONVERTIBLE 2PTS 1.5L 3CIL 136HP AUT TURBO
MINI,COOPER,CONVERTIBLE 2PTS 1.5L 3CIL 136HP MAN TURBO
MINI,COOPER,CONVERTIBLE 3PTS 1.6L 4CIL 122HP AUT
MINI,COOPER,CONVERTIBLE 3PTS 1.6L 4CIL 122HP MAN
MINI,COOPER,HATCH 5PTAS 1.5L 3CIL 136HP AUT TURBO
MINI,COOPER,HATCH 5PTAS 1.5L 3CIL 136HP MAN TURBO
MINI,COOPER,HATCHBACK 5PTAS 1.5L 3CIL 136HP TURBO AUT
MINI,COOPER,HATCHBACK 5PTAS 1.5L 3CIL 136HP TURBO MAN
MINI,COOPER S,3PTAS 1.6L 4CIL 190HP TURBO AUT
MINI,COOPER S,3PTAS 1.6L 4CIL 190HP TURBO MAN
MINI,COOPER S,3PTAS 1.6L 4CIL 218HP TURBO AUT
MINI,COOPER S,3PTAS 1.6L 4CIL 218HP TURBO MAN
MINI,COOPER S,3PTAS 2.0L 4CIL 192HP TURBO AUT
MINI,COOPER S,3PTAS 2.0L 4CIL 192HP TURBO MAN
MINI,COOPER S,3PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,3PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,3PTS 2.0L 4CIL 192HP AUT TURBO
MINI,COOPER S,3PTS 2.0L 4CIL 192HP MAN TURBO
MINI,COOPER S,5PTAS 2.0L 4CIL 189HP TURBO AUT
MINI,COOPER S,6PTAS 2.0L 4CIL 192HP TURBO AUT
MINI,COOPER S,6PTAS 2.0L 4CIL 192HP TURBO MAN
MINI,COOPER S,CABRIO 2PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,CABRIO 2PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,CLUBMAN 3PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,CLUBMAN 3PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,CLUBMAN 5PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,CLUBMAN 5PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,CLUBMAN 6PTAS 2.0L 4CIL 192HP AUT TURBO
MINI,COOPER S,CLUBMAN 6PTAS 2.0L 4CIL 192HP MAN TURBO
MINI,COOPER S,CONVERTIBLE 2PTAS 2.0L 4CIL 192HP AUT TURBO
MINI,COOPER S,CONVERTIBLE 2PTAS 2.0L 4CIL 192HP MAN TURBO
MINI,COOPER S,CONVERTIBLE 2PTAS 2.0L 4CIL 192HP TURBO AUT
MINI,COOPER S,CONVERTIBLE 2PTAS 2.0L 4CIL 192HP TURBO MAN
MINI,COOPER S,CONVERTIBLE 2PTAS 2.0L 4CIL 231HP TURBO AUT
MINI,COOPER S,CONVERTIBLE 2PTAS 2.0L 4CIL 231HP TURBO MAN
MINI,COOPER S,CONVERTIBLE 2PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,CONVERTIBLE 2PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,CONVERTIBLE 2PTS 2.0L 4CIL 192HP AUT TURBO
MINI,COOPER S,CONVERTIBLE 2PTS 2.0L 4CIL 192HP MAN TURBO
MINI,COOPER S,COUNTRYMAN 5PTAS 1.6L 4CIL 190HP AUT TURBO
MINI,COOPER S,COUNTRYMAN 5PTAS 1.6L 4CIL 190HP MAN TURBO
MINI,COOPER S,COUNTRYMAN 5PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,COUNTRYMAN 5PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,COUNTRYMAN ALL4 5PTAS 1.6L 4CIL 190HP AUT TURBO
MINI,COOPER S,COUNTRYMAN ALL4 5PTAS 1.6L 4CIL 190HP MAN TURBO
MINI,COOPER S,COUNTRYMAN ALL4 5PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,COUNTRYMAN ALL4 5PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,COUNTRYMAN JCW 5PTS 1.6L 4CIL 218HP AUT TURBO
MINI,COOPER S,COUNTRYMAN JCW 5PTS 1.6L 4CIL 218HP MAN TURBO
MINI,COOPER S,COUNTRYMAN JOHN COOPER WORKS 5PTS 1.6L 4CIL 218HP AUT
MINI,COOPER S,COUNTRYMAN JOHN COOPER WORKS 5PTS 1.6L 4CIL 218HP MAN
MINI,COOPER S,COUPE 2PTAS 2.0L 4CIL 231HP TURBO AUT
MINI,COOPER S,COUPE 2PTAS 2.0L 4CIL 231HP TURBO MAN
MINI,COOPER S,COUPE 2PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,COUPE 2PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,COUPÉ 3PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,COUPÉ 3PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,COUPE JCW 2PTS 2.0L 4CIL 231HP AUT TURBO
MINI,COOPER S,COUPE JCW 2PTS 2.0L 4CIL 231HP MAN TURBO
MINI,COOPER S,COUPE JOHN COOPER WORKS 2PTS 1.6L 4CIL 211HP AUT TURBO
MINI,COOPER S,COUPE JOHN COOPER WORKS 2PTS 1.6L 4CIL 211HP MAN TURBO
MINI,COOPER S,HATCH 5PTAS 2.0L 4CIL 192HP AUT TURBO
MINI,COOPER S,HATCH 5PTAS 2.0L 4CIL 192HP MAN TURBO
MINI,COOPER S,HATCHBACK 5PTAS 2.0L 4CIL 192HP TURBO AUT
MINI,COOPER S,HATCHBACK 5PTAS 2.0L 4CIL 192HP TURBO MAN
MINI,COOPER S,JOHN COOPER WORKS 3PTS 1.6L 4CIL 211HP MAN
MINI,COOPER S,JOHN COOPER WORKS CABRIO 2PTS 1.6L 4CIL 211HP AUT TURBO
MINI,COOPER S,JOHN COOPER WORKS COUPÉ 3PTS 1.6L 4CIL 211HP MAN
MINI,COOPER S,PACEMAN 3PTAS 1.6L 4CIL 190HP AUT TURBO
MINI,COOPER S,PACEMAN 3PTAS 1.6L 4CIL 190HP MAN TURBO
MINI,COOPER S,PACEMAN 3PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,PACEMAN 3PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,PACEMAN ALL4 3PTAS 1.6L 4CIL 190HP AUT TURBO
MINI,COOPER S,PACEMAN ALL4 3PTAS 1.6L 4CIL 190HP MAN TURBO
MINI,COOPER S,PACEMAN ALL4 3PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,PACEMAN ALL4 3PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,PACEMAN JCW 3PTS 1.6L 4CIL 218HP AUT TURBO
MINI,COOPER S,PACEMAN JCW 3PTS 1.6L 4CIL 218HP MAN TURBO
MINI,COOPER S,ROADSTER 2PTS 1.6L 4CIL 184HP AUT TURBO
MINI,COOPER S,ROADSTER 2PTS 1.6L 4CIL 184HP MAN TURBO
MINI,COOPER S,ROADSTER JOHN COOPER WORKS 2PTS 1.6L 4CIL 211HP AUT TURBO
MINI,COOPER S,ROADSTER JOHN COOPER WORKS 2PTS 1.6L 4CIL 211HP MAN TURBO
MINI,JOHN COOPER WORKS,3PTS 1.6L 4CIL 211HP AUT
MINI,JOHN COOPER WORKS,3PTS 1.6L 4CIL 211HP MAN
MINI,JOHN COOPER WORKS,CONVERTIBLE 3PTS 1.6L 4CIL 211HP AUT
MINI,JOHN COOPER WORKS,CONVERTIBLE 3PTS 1.6L 4CIL 211HP MAN
MINI,JOHN COOPER WORKS,GP 3PTS 1.6L 4CIL 218HP MAN TURBO
MINI,MINI John Cooper Works,3PTS 1.6L 4CIL 211HP MAN
MITSUBISHI,ASX,ES 5PTS 2.0L 4CIL 148HP CVT
MITSUBISHI,ASX,SE 5PTS 2.0L 4CIL 148HP CVT
MITSUBISHI,ASX,SE PLUS 5PTS 2.0L 4CIL 148HP CVT
MITSUBISHI,ECLIPSE,2PTS 3.8L 6CIL 260HP MAN
MITSUBISHI,ECLIPSE,COUPE GT 2PTS 3.8L 6CIL 260HP AUT
MITSUBISHI,ENDEAVOR,5PTS 3.8L 6CIL 215HP AUT
MITSUBISHI,LANCER,4PTAS 2.0L 4CIL 152HP CVT
MITSUBISHI,LANCER,4PTAS 2.0L 4CIL 152HP MAN
MITSUBISHI,LANCER,4PTS 2.0L 4CIL 150HP CVT
MITSUBISHI,LANCER,4PTS 2.0L 4CIL 150HP MAN
MITSUBISHI,LANCER,4PTS 2.0L 4CIL 152HP AUT
MITSUBISHI,LANCER,4PTS 2.0L 4CIL 152HP CVT
MITSUBISHI,LANCER,4PTS 2.0L 4CIL 152HP MAN
MITSUBISHI,LANCER,EVOLUTION X 4PTS 2.0L 4CIL 291HP MAN TURBO
MITSUBISHI,LANCER,GTS 4PTAS 2.0L 4CIL 168HP CVT
MITSUBISHI,LANCER,GTS 4PTS 2.4L 4CIL 168HP CVT
MITSUBISHI,MIRAGE,5PTAS 1.2L 3CIL 76HP CVT
MITSUBISHI,MIRAGE,5PTAS 1.2L 3CIL 76HP MAN
MITSUBISHI,MONTERO,4X4 5PTS 3.8L 6CIL 247HP AUT
MITSUBISHI,MONTERO,5PTS 3.8L 6CIL 247HP AUT
MITSUBISHI,MONTERO,LIMITED 4X4 5PTS 3.8L 6CIL 250HP AUT
MITSUBISHI,MONTERO,LIMITED 5PTAS 3.8L 6CIL 247HP AUT
MITSUBISHI,MONTERO,SPORT 4X2 5PTS 3.0L 6CIL 219HP AUT
MITSUBISHI,MONTERO,SPORT 4X2 5PTS 3.0L 6CIL 223HP AUT
MITSUBISHI,MONTERO,SPORT 4X4 5PTS 3.5L 6CIL 197HP AUT
MITSUBISHI,OUTLANDER,5PTAS 2.4L 4CIL 165HP CVT
MITSUBISHI,OUTLANDER,5PTS 2.4L 4CIL 168HP AUT
MITSUBISHI,OUTLANDER,5PTS 2.4L 4CIL 168HP CVT
MITSUBISHI,OUTLANDER,5PTS 3.0L 6CIL 220HP AUT
MITSUBISHI,OUTLANDER,ES 5PTS 2.4L 4CIL 165HP CVT
MITSUBISHI,OUTLANDER,LIMITED 5PTS 3.0L 6CIL 220HP AUT
MITSUBISHI,OUTLANDER,LS 5PTS 2.4L 4CIL 165HP CVT
MITSUBISHI,OUTLANDER,SE 5PTS 2.4L 4CIL 165HP CVT
NISSAN,MARCH,5PTS 1.6L 4CIL 106HP AUT
NISSAN,MARCH,5PTS 1.6L 4CIL 106HP MAN
NISSAN,MARCH,ACTIVE CARGO 5PTS 1.6L 4CIL 106HP MAN
NISSAN,370Z,2PTS 3.7L 6CIL 329HP AUT
NISSAN,370Z,2PTS 3.7L 6CIL 329HP MAN
NISSAN,370Z,COUPE 3PTAS 3.7L 6CIL 332HP AUT
NISSAN,370Z,COUPE 3PTAS 3.7L 6CIL 332HP MAN
NISSAN,370Z,COUPE 3PTS 3.7L 6CIL 332HP AUT
NISSAN,370Z,COUPE 3PTS 3.7L 6CIL 332HP MAN
NISSAN,ALTIMA,4PTS 2.5L 4CIL 136HP AUT
