Model,Version,Transmission,Adjustment
2015,SEDAN 4PTS 2.5L 4CIL 185HP AUT,AUT,10.79
2015,SEDAN 4PTS 2.5L 4CIL 185HP MAN,MAN,10.79
2015,SEDAN 4PTS 2.5L 4CIL 188HP AUT,AUT,13.7
2015,SEDAN 4PTS 2.5L 4CIL 188HP MAN,MAN,13.52
2015,SEDAN 4PTS 3.0L 6CIL 245HP STRONIC QUATTRO TURBO DIESEL,STRONIC,13.1
2015,SEDAN 4PTS 3.0L 6CIL 272HP STRONIC FSI TURBO QUATTRO,STRONIC,9.07
2015,SEDAN 4PTS 3.0L 6CIL 310HP STRONIC FSI TURBO QUATTRO,STRONIC,9.04
2015,SEDAN 4PTS 3.0L 6CIL 310HP TIPTRONIC FSI TURBO QUATTRO,TIPTRONIC,9.81
2015,SEDAN 4PTS 3.0L 6CIL 333HP STRONIC FSI TURBO QUATTRO,STRONIC,9.07
2015,SEDAN 4PTS 4.0L 8CIL 420HP STRONIC FSI BITURBO QUATTRO,STRONIC,7.87
2015,SEDAN 4PTS 4.0L 8CIL 435HP TIPTRONIC FSI TURBO QUATTRO,TIPTRONIC,8.48
2015,SEDAN 4PTS 4.0L 8CIL 520HP TIPTRONIC FSI BITURBO QUATTRO,STRONIC,7.4
2015,SEDAN 4PUERTAS 1.2L 4CIL 105HP MAN TURBO,MAN,14.66
2015,SEDAN 4PUERTAS 1.4L 4CIL 122HP DSG TURBO,DSG,13.85
2015,SEDAN 4PUERTAS 1.6L 4CIL 105HP MAN,MAN,12.52
2015,SEDAN 4PUERTAS 1.6L 4CIL 105HP TIP,TIPTRONIC,13.63
2015,SEDAN EX 4PTS 1.8L 4CIL 140HP AUT,AUT,10.77
2015,SEDAN EX 4PTS 1.8L 4CIL 140HP MAN,MAN,11.05
2015,SEDAN EXL 4PTS 1.8L 4CIL 140HP AUT,AUT,10.77
2015,SEDAN LWB 4PTS 4.0L 8CIL 435HP TIPTRONIC FSI TURBO QUATTRO,TIPTRONIC,8.48
2015,SEDAN LWB W12 4PTS 6.3L 12CIL 500HP TIPTRONIC FSI QUATTRO,TIPTRONIC,6.77
2015,SEDAN LX 4PTS 1.8L 4CIL 140HP AUT,AUT,10.77
2015,SEDAN LX 4PTS 1.8L 4CIL 140HP MAN,MAN,11.05
2015,SH-AWD 5PTS 3.5L 6CIL 290HP AUT,AUT,7.41
2015,SPORT 2PTS 2.5L 5CIL 170HP MAN,MAN,10.44
2015,SPORT 2PTS 2.5L 5CIL 170HP TIP,TIPTRONIC,10.23
2015,SPORT 4PTS 2.0L 4CIL 272HP AUT TURBO,AUT,9.57
2015,SPORT 4WD 5PTS 3.5L 6CIL 290HP AUT,AUT,7.79
2015,SPORT 4X2 5PTS 2.4L 4CIL 172HP MAN,MAN,11.2
2015,SPORT 4X4 3PTS 3.6L 6CIL 285HP MAN,MAN,7.98
2015,SPORT 5PTAS 1.6L 4CIL 134HP MAN,MAN,12.09
2015,SPORT 5PTS 2.4L 4CIL 182HP AUT,AUT,9.23
2015,SPORT 5PTS 3.0L 6CIL 264HP AUT,AUT,8.24
2015,SPORT COUPE 3PTS 1.4L 4CIL 122HP MAN TURBO,MAN,15.35
2015,SPORT COUPE 3PTS 1.4L 4CIL 140HP DSG TURBO,DSG,15.97
2015,SPORT COUPE 3PTS 1.4L 4CIL 140HP MAN TURBO,MAN,15.35
2015,SPORT COUPE 3PTS 1.8L 4CIL 180HP DSG TURBO,DSG,13.29
2015,SPORTBACK 5PTS 1.4L 4CIL 122HP MAN FSI TURBO FRONT,MAN,13.28
2015,SPORTBACK 5PTS 1.4L 4CIL 122HP STRONIC FSI TURBO FRONT,STRONIC,12.25
2015,SPORTBACK 5PTS 1.4L 4CIL 185HP STRONIC FSI TURBO FRONT,STRONIC,13.34
2015,SPORTBACK 5PTS 1.8L 4CIL 170HP MULTITRONIC FSI TURBO FRONT,MULTITRONIC,11.36
2015,SPORTBACK 5PTS 2.0L 4CIL 225HP MULTITRONIC FSI TURBO,MULTITRONIC,10.81
2015,SPORTBACK 5PTS 2.0L 4CIL 225HP STRONIC FSI TURBO QUATTRO,STRONIC,9.65
2015,SPORTBACK 5PTS 3.0L 6CIL 272 HP STRONIC FSI TURBO QUATTRO,STRONIC,9.07
2015,SPORTBACK 5PTS 3.0L 6CIL 310HP STRONIC FSI TURBO QUATTRO,STRONIC,9.04
2015,SPORTBACK 5PTS 3.0L 6CIL 333HP STRONIC FSI TURBO QUATTRO,STRONIC,9.07
2015,SPORTBACK 5PTS 4.0L 8CIL 420HP STRONIC FSI BITURBO QUATTRO,STRONIC,7.87
2015,SPORTBACK 5PTS 4.0L 8CIL 560HP TIPTRONIC BITURBO QUATTRO,TIPTRONIC,7.94
2015,SRT-8 4X4 5PTS 6.4L 8CIL 470HP AUT,AUT,6.38
2015,ST 4PTS 2.0L 4CIL 252HP MAN TURBO,MAN,12.19
2015,ST 5PTS 1.6L 4CIL 197HP MAN TURBO,MAN,12.81
2015,SUV 4X4 5PTS 6.2L 8CIL 420HP AUT,AUT,6.64
2015,TARGA 4 2PTS 3.4L 6CIL 350HP MAN TRACCIÓN INTEGRAL,MAN,8.19
2015,TARGA 4 2PTS 3.4L 6CIL 350HP PDK TRACCIÓN INTEGRAL,PDK,8.91
2015,TARGA 4S 2PTS 3.8L 6CIL 400HP MAN TRACCIÓN INTEGRAL,MAN,8.15
2015,TARGA 4S 2PTS 3.8L 6CIL 400HP PDK TRACCIÓN INTEGRAL,PDK,9.14
2015,TECH 4PTS 2.4L 4CIL 206HP AUT,AUT,9.58
2015,TOURING 4WD 5PTS 3.5L 6CIL 253HP AUT,AUT,6.6
2015,TOURING 5PTS 3.5L 6CIL 250HP AUT,AUT,7.28
2015,TURBO 2PTS 3.8L 6CIL 520HP PDK TRACCIÓN INTEGRAL,PDK,8.16
2015,TURBO 5PTS 3.6L 6CIL 400HP PDK TRACCIÓN INTEGRAL,PDK,8.21
2015,TURBO HATCHBACK 3PTS 1.4L 4CIL 135HP MAN,MAN,13.19
2015,TURBO S 2PTS 3.8L 6CIL 560HP PDK TRACCIÓN INTEGRAL,PDK,8.16
2015,UNLIMITED RUBICON 4X4 5PTS 3.6L 6CIL 285HP AUT,AUT,7.22
2015,UNLIMITED SAHARA 4X4 5PTS 3.6L 6CIL 285HP AUT,AUT,6.48
2015,UNLIMITED SPORT 4X4 5PTS 3.6L 6CIL 285HP AUT,AUT,6.48
2015,VAN CORTO 4PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,MAN,9.71
2015,VAN LARGO 4PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,MAN,9.71
2015,WAGON 4WD 5PTS 2.5L 4CIL 184HP AUT,AUT,9.92
2015,WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT,AUT,8.3
2015,WAGON 4X4 5PTS 3.7L 6CIL 273HP AUT,AUT,7.47
2015,WAGON FWD 5PTS 2.0L 4CIL 153HP AUT,AUT,13.39
2015,WAGON FWD 5PTS 2.5L 4CIL 184HP AUT,AUT,10.31
2015,WGN 5PTS 2.5L 4CIL 157HP AUT,AUT,10.14
2015,X AWD 5PTS 2.5L 4CIL 170HP CVT,CVT,11.46
2015,XL 5PTS 1.8L 4CIL 160HP DSG TURBO FSI,DSG,11.45
2015,XS AWD 5PTS 2.5L 4CIL 170HP CVT,CVT,11.46
2015,XSL AWD 5PTS 2.5L 4CIL 170HP CVT,CVT,11.52
2015,XT AWD 5PTS 2.0L 4CIL 250HP CVT TURBO,CVT,10.5
2015,ZL1 CONVERTIBLE 2PTS 6.2L 8CIL 580HP AUT,AUT,6.52
2015,ZL1 COUPE 2PTS 6.2L 8CIL 580HP AUT,AUT,6.52
2015,ZL1 COUPE 2PTS 6.2L 8CIL 580HP MAN,MAN,6.52
2016,110 ADVENTURE 4WD 5PTS 2.2L 4CIL 122HP MAN DIESEL,MAN,9.67
2016,110 HERITAGE 4WD 5PTS 2.2L 4CIL 122HP MAN DIESEL,MAN,9.67
2016,2.0i AWD 5PTS 2.0L 4CIL 148HP CVT,CVT,13.28
2016,2.0i LIMITED AWD 5PTS 2.0L 4CIL 148HP CVT,CVT,25.46
2016,2.0i PREMIUM AWD 5PTS 2.0L 4CIL 148HP CVT,CVT,25.46
2016,2.0i PREMIUM AWD 5PTS 2.0L 4CIL 148HP MAN,MAN,10.91
2016,2.5 LIMITED AWD 5PTS 2.5L 4CIL 175HP CVT,CVT,11.9
2016,2.5i LIMITED AWD 4PTS 2.5L 4CIL 175HP CVT,CVT,12.63
2016,2.5i PREMIUM AWD 4PTS 2.5L 4CIL 175HP CVT,CVT,12.72
2016,2.5i PREMIUM AWD 5PTS 2.5L 4CIL 175HP CVT,CVT,11.98
2016,2PTAS 2.0L 4CIL 210HP DSG TURBO,DSG,11.26
2016,2PTAS 2.0L 4CIL 210HP MAN TURBO,MAN,10.59
2016,2PTAS 2.5L 5CIL 170HP MAN,MAN,10.44
2016,2PTAS 2.5L 5CIL 170HP TIP,TIPT,10.23
2016,2PTS 2.7L 6CIL 265HP MAN,MAN,10.44
2016,2PTS 2.7L 6CIL 265HP PDK,PDK,10.81
2016,2PTS 2.7L 6CIL 275HP MAN,MAN,10.44
2016,2PTS 2.7L 6CIL 275HP PDK,PDK,10.81
2016,2PTS 3.8L 6CIL 520HP PDK INTEGRAL BITURBO,PDK,8.16
2016,2PTS 4.2L 8CIL 430HP MAN QUATTRO,MAN,5.77
2016,2PTS 4.2L 8CIL 430HP STRONIC QUATTRO,S TRONIC,15.57
2016,2PTS 5.2L 10CIL 525HP MAN QUATTRO,MAN,6.32
2016,2PTS 5.2L 10CIL 525HP STRONIC QUATTRO,S TRONIC,6.32
2016,2PTS 5.2L 10CIL 550HP MAN QUATTRO,MAN,5.62
2016,2PTS 5.2L 10CIL 550HP STRONIC QUATTRO,S TRONIC,6.3
2016,2ROW 4X2 5PTS 2.5L 4CIL 169HP CVT,CVT,11.41
2016,2WD 5PTAS 1.6L 4CIL118HP CVT,CVT,13.87
2016,2WD 5PTAS 1.6L 4CIL118HP MAN,MAN,12.48
2016,2WD 5PTS 1.6L 4CIL 115HP AUT,AUT,13.03
2016,2WD 5PTS 2.0L 4CIL 152HP AUT,AUT,11.54
2016,2WD 5PTS 2.0L 4CIL 152HP MAN,MAN,11.22
2016,2WD 5PTS 2.0L 4CIL 155HP AUT,AUT,10.97
2016,2WD 5PTS 3.5L 6CIL 279HP AUT,AUT,7.61
2016,2WD 5PTS 3.5L 6CIL 290HP AUT,AUT,16.18
2016,3.6R LIMITED AWD 4PTS 3.6L 6CIL 256HP CVT,CVT,9.59
2016,3.6R LIMITED AWD 5PTS 3.6L 6CIL 256HP CVT,CVT,9.36
2016,3/5PTAS 1.6L 4CIL 110HP MAN,MAN,14.1
2016,3/5PTAS 1.6L 4CIL110HP TIP,TIPT,13.69
2016,3/5PTS 1.6L 4CIL 170HP AUT TURBO,AUT,13.07
2016,3/5PTS 1.6L 4CIL 170HP MAN TURBO,MAN,12.77
2016,3/5PTS 1.6L 4CIL 177HP AUT,AUT,13.07
2016,3/5PTS 1.6L 4CIL 177HP MAN,MAN,12.86
2016,3PS 2.0L 4CIL 230HP STRONIC QUATTRO FSI TURBO,STRONIC,9.82
2016,3PTAS 0.9L 3CIL 90HP AUT TURBO,AUT,18.07
2016,3PTAS 1.0L 3CIL 71HP MAN,MAN,18.11
2016,3PTAS 1.4L 4CIL 101HP AUT,AUT,11.9
2016,3PTAS 1.4L 4CIL 101HP MAN,MAN,11.91
2016,3PTAS 1.4L 4CIL 125HP MAN FSI FRONT TURBO,MAN,27.71
2016,3PTAS 1.4L 4CIL 125HP STRONIC TFSI FRONT TURBO,S TRONIC,13.92
2016,3PTAS 1.4L 4CIL125HP STRONIC FSI FRONT TURBO,S TRONIC,14.32
2016,3PTAS 1.8L 4CIL 192HP S TRONIC TURBO FRONT,S TRONIC,12.38
2016,3PTAS 2.0L 4CIL 225HP MULTITRONIC FSI TURBO,MULTIT,11.95
2016,3PTAS 2.0L 4CIL 225HP STRONIC QUATTRO FSI TURBO,STRONIC,9.65
2016,3PTAS 2.0L 4CIL 230HP MULTITRONIC FSI TURBO,MULTIT,10.31
2016,3PTAS 2.0L 4CIL 280HP STRONIC QUATTRO TURBO,STRONIC,9.6
2016,3PTAS 2.0L 4CIL 285HP STRONIC QUATTRO TURBO,STRONIC,9.6
2016,3PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,STRONIC,18.72
2016,3PTAS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,STRONIC,9.47
2016,3PTS 1.5L 3CIL 136HP AUT TURBO,AUT,15.57
2016,3PTS 1.5L 3CIL 136HP MAN TURBO,MAN,16.14
2016,3PTS 1.8L 4CIL 180HP STRONIC FSI TURBO,S TRONIC,13.34
2016,3PTS 2.0L 4CIL 192HP AUT TURBO,AUT,13.91
2016,3PTS 2.0L 4CIL 192HP MAN TURBO,MAN,12.76
2016,3PTS 3.0L 6CIL 320HP AUT TURBO,AUT,10.1
2016,3ROW 4X2 5PTS 2.5L 4CIL 169HP CVT,CVT,11.34
2016,3ROW 4X2 5PTS 2.5L 4CIL 169HP MCVT,CVT,11.34
2016,4 5PTS 3.6L 6CIL 300/310HP PDK,PDK,8.18
2016,4/5PTS 1.3L 4CIL 87HP AUT,AUT,14.05
2016,4MATIC 4PTAS 4.7L 8CIL 455HP AUT BITURBO,AUT,8.75
2016,4MATIC 4PTAS 5.5L 8CIL 585HP AUT,AUT,7.55
2016,4MATIC 5PTAS 3.0L 6CIL 301HP AUT TURBO,AUT,7.44
2016,4MATIC 5PTAS 3.0L 6CIL 333HP AUT TURBO,AUT,8.96
2016,4MATIC 5PTAS 4.7L 8CIL 455HP AUT BITURBO,AUT,14.44
2016,4PTAS 1.2L 3CIL 76HP CVT,CVT,17.17
2016,4PTAS 1.2L 3CIL 76HP MAN,MAN,17.5
2016,4PTAS 1.2L 4CIL110HP MAN,MAN,15.18
2016,4PTAS 1.4L 4CIL 100HP AUT,AUT,14.5
2016,4PTAS 1.4L 4CIL 100HP MAN,MAN,14.82
2016,4PTAS 1.4L 4CIL125HP DSG TURBO,DSG,15.48
2016,4PTAS 1.6L 4CIL 106HP MAN,MAN,12.8
2016,4PTAS 1.6L 4CIL 113HP MT,MAN,12.02
2016,4PTAS 1.6L 4CIL 115HP DUALOGIC,DUALOGIC,11.71
2016,4PTAS 1.6L 4CIL110HP MAN,MAN,14.29
2016,4PTAS 1.6L 4CIL110HP TIP,TIPT,14.2
2016,4PTAS 1.8L 4CIL 125HP AUT,AUT,11.39
2016,4PTAS 1.8L 4CIL 125HP MAN,MAN,11.3
2016,4PTAS 1.8L 4CIL 129HP CVT,MAN,12.77
2016,4PTAS 1.8L 4CIL 129HP MAN,CVT,13.79
2016,4PTAS 1.8L 4CIL 190HP STRONIC FSI FRONT TURBO,STRONIC,9.67
2016,4PTAS 2.0L 4CIL 140HP AUT TURBO DIESEL,DSG,11.52
2016,4PTAS 2.0L 4CIL 152HP CVT,CVT,12.86
2016,4PTAS 2.0L 4CIL 152HP MAN,MAN,13.44
2016,4PTAS 2.0L 4CIL 158HP AUT,AUT,11.68
2016,4PTAS 2.0L 4CIL 158HP MAN,MAN,11.73
2016,4PTAS 2.0L 4CIL 210HP DSG TURBO FSI,DSG,11.36
2016,4PTAS 2.0L 4CIL 211HP AUT TURBO,AUT,12.99
2016,4PTAS 2.0L 4CIL 245HP AUT TURBO,AUT,10.71
2016,4PTAS 2.0L 4CIL 252HP STRONIC FSI QUATTRO TURBO,S TRONIC,10.97
2016,4PTAS 2.0L 4CIL 252HP STRONIC QUATTRO FSI TURBO,STRONIC,10.37
2016,4PTAS 2.0L 4CIL190HP STRONIC FSI FRONT TURBO,S TRONIC,13.53
2016,4PTAS 2.0L4CIL 252HP STRONIC FSI FRONT TURBO,STRONIC,10.06
2016,4PTAS 2.4L 4CIL 176HP CVT,CVT,10.87
2016,4PTAS 2.4L 4CIL 184HP AUT,AUT,10.91
2016,4PTAS 2.4L 4CIL 185HP AUT,AUT,12.02
2016,4PTAS 3.0L 4CIL 333HP S TRONIC QUATTRO FSI TURBO,STRONIC,9.45
2016,4PTAS 3.0L 6CIL 310HP TIP QUATTRO FSI TURBO,TIPT,9.81
2016,4PTAS 3.5L 6CIL 333HP AUT BITURBO,AUT,8.67
2016,4PTAS 3.7L 6CIL 330HP AUT,AUT,9.06
2016,4PTAS 5.6L 8CIL 420HP AUT,AUT,7.91
2016,4PTAS 6.0L 12CIL 530HP AUT BITURBO,AUT,6.68
2016,4PTAS 6.0L 12CIL 630HP AUT,AUT,6.58
2016,4PTAS 6.8L 6CIL 505 HP TIP TURBO,AUT,5.46
2016,4PTAS 6.8L 6CIL 530HP TIP TURBO,AUT,5.46
2016,4PTAS W12 6.3L 12CIL 500HP TIPTRONIC FSI QUATTRO,TIPT,6.77
2016,4PTS 1.4L 4CIL 138HP AUT TURBO,AUT,11.71
2016,4PTS 1.4L 4CIL 138HP MAN TURBO,MAN,13.08
2016,4PTS 1.5L 4CIL 160HP AUT TURBO,AUT,13.12
2016,4PTS 1.6L 4CIL 103HP AUT,AUT,12.87
2016,4PTS 1.6L 4CIL 103HP MAN,MAN,13.74
2016,4PTS 1.6L 4CIL 120HP AUT,AUT,14.57
2016,4PTS 1.6L 4CIL 120HP MAN,MAN,14.46
2016,4PTS 1.8L 4CIL 139HP AUT,AUT,10.87
2016,4PTS 1.8L 4CIL 139HP MAN,MAN,11.56
2016,4PTS 1.8L 4CIL 145HP AUT,AUT,13
2016,4PTS 1.8L 4CIL 145HP MAN,MAN,13.02
2016,4PTS 1.8L 4CIL 170HP MULTITRONIC FRONT FSI TURBO,MULTITRONIC,11.57
2016,4PTS 2.0L 4CIL 138HP CVT,CVT,9.15
2016,4PTS 2.0L 4CIL 138HP MAN,MAN,9.15
2016,4PTS 2.0L 4CIL 177HP MULTITRONIC FRONT TURBO DIESEL,MULTITRONIC,17.22
2016,4PTS 2.0L 4CIL 225HP MULTITRONIC TURBO,MULTITRONIC,11.62
2016,4PTS 2.0L 4CIL 225HP STRONIC QUATTRO TURBO,S TRONIC,9.1
2016,4PTS 2.0L 4CIL 237HP AUT TURBO,AUT,6.36
2016,4PTS 2.0L 4CIL 240HP AUT,AUT,10.53
2016,4PTS 2.0L 4CIL 240HP AUT (6F35) TURBO,AUT,11.61
2016,4PTS 2.0L 4CIL 260HP AUT TURBO,AUT,10.94
2016,4PTS 2.5L 4CIL 175HP AUT (6F35),AUT,12.16
2016,4PTS 2.5L 4CIL 182HP AUT (CVT),CVT,28.56
2016,4PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,S TRONIC,9.04
2016,4PTS 3.0L 6CIL 310HP TIPTRONIC QUATTRO FSI TURBO,TIPTRONIC,9.71
2016,4PTS 3.0L 6CIL 335HP AUT TURBO,AUT,6.91
2016,4PTS 3.5L 6CIL 270HP AUT (CVT),CVT,23.32
2016,4PTS 3.5L 6CIL 288HP MAN,AUT,8.81
2016,4PTS 3.5L 6CIL 355HP AUT TURBO,AUT,7.25
2016,4PTS 3.5L 6CIL 365HP MAN,AUT,8.81
2016,4PTS 3.7L 6CIL 300HP AUT,AUT,8.78
2016,4PTS 3.7L 6CIL 327HP AUT,AUT,9.55
2016,4PTS 4.0L 8CIL 435HP TIPTRONIC QUATTRO FSI BITURBO,TIPTRONIC,8.46
2016,4PTS 4.0L 8CIL 520HP TIPTRONIC QUATTRO FSI BITURBO,TIPTRONIC,14.95
2016,4PTS 4.4L 8CIL 450HP AUT BITURBO,AUT,9.35
2016,4PTS 6.0L 12CIL 625HP AUT (ZF) QUATTRO BITURBO,AUT,6.14
2016,4PTS 6.8L 8CIL 512HP AUT (ZF) DOBLE QUATTRO BITURBO,AUT,5.09
2016,4S 5PTS 3.0L 6CIL 420HP PDK INTEGRAL BITURBO,PDK,8.32
2016,4WD 5PTAS 1.6L 4CIL118HP CVT,CVT,13.16
2016,4WD 5PTS 1.6L 4CIL 115HP AUT,AUT,12.09
2016,4WD 5PTS 2.0L 4CIL 152HP AUT,AUT,11.17
2016,4WD 5PTS 3.5L 6CIL 279HP AUT,AUT,7.61
2016,4WD 5PTS 3.5L 6CIL 290HP AUT,AUT,7.84
2016,4WD 5PTS 3.5L 6CIL 365HP AUT TURBO,AUT,6.68
2016,4X2 5PTAS 2.0L 4CIL 240HP AUT ECOBOOST,AUT,11.38
2016,4X2 5PTAS 2.4L 4CIL 163HP AUT,AUT,8.93
2016,4X2 5PTAS 2.4L 4CIL 184HP AUT,AUT,8.77
2016,4X2 5PTS 2.5L 4CIL 169HP CVT,CVT,8.94
2016,4X2 5PTS 3.5L 6CIL 260HP CVT,CVT,9.62
2016,4X2 5PTS 3.5L 6CIL 265HP CVT,CVT,7.77
2016,4X4 5PTAS 2.0L 4CIL 245HP AUT TURBO,AUT,8.55
2016,4X4 5PTAS 2.4L 4CIL 163HP AUT,AUT,8.56
2016,4X4 5PTAS 3.2L 6CIL 271HP AUT,AUT,8.35
2016,4X4 5PTAS 4.0L 8CIL 421HP AUT BITURBO,AUT,6.74
2016,4X4 5PTAS 5.6L 8CIL 400HP AUT,AUT,6.04
2016,4X4 5PTS 2.5L 4CIL 169HP MCVT,CVT,10.86
2016,4X4 5PTS 3.5L 6CIL 260HP CVT,CVT,9.53
2016,4X4 5PTS 3.5L 6CIL 265HP CVT,CVT,7.77
2016,4X4 70 5PTAS 3.7L 6CIL 324HP AUT,AUT,7.57
2016,4X4 70 5PTAS 5.0L 8CIL 390HP AUT,AUT,6.5
2016,5PTAS 0.9L 3CIL 90HP AUT TURBO,AUT,17.67
2016,5PTAS 1.0L 3CIL 71HP MAN,MAN,18.15
2016,5PTAS 1.0L 3CIL 75HP MAN,MAN,13.7
2016,5PTAS 1.2L 3CIL 76HP CVT,CVT,17.67
2016,5PTAS 1.2L 3CIL 76HP MAN,MAN,17.73
2016,5PTAS 1.2L 4CIL 105HP DSG FSI FRONT TURBO,DSG,14.23
2016,5PTAS 1.4L 4CIL 100HP AUT,AUT,13.77
2016,5PTAS 1.4L 4CIL 100HP MAN,MAN,13.86
2016,5PTAS 1.4L 4CIL 150HP DSG FSI FRONT TURBO,DSG,12.27
2016,5PTAS 1.4L 4CIL 150HP STRONIC FSI FRONT TURBO,STRONIC,11.11
2016,5PTAS 1.4L 4CIL125HP MAN TURBO,MAN,14.71
2016,5PTAS 1.4L 4CIL150HP DSG TURBO,DSG,13.75
2016,5PTAS 1.4L 4CIL150HP MAN TURBO,MAN,14.49
2016,5PTAS 1.6L 4CIL 100HP MAN,MAN,12.59
2016,5PTAS 1.6L 4CIL 105HP MAN FRONT,MAN,12.85
2016,5PTAS 1.6L 4CIL 105HP TIP FRONT,TIPT,12.27
2016,5PTAS 1.6L 4CIL 110HP MAN,MAN,11.38
2016,5PTAS 1.6L 4CIL 122HP AUT,AUT,12.32
2016,5PTAS 1.6L 4CIL 122HP MAN,MAN,10.99
2016,5PTAS 1.8L 4CIL180HP DSG TURBO,DSG,13.29
2016,5PTAS 2.0L 4CIL 138HP DSG TURBO DIESEL,DSG,11.52
2016,5PTAS 2.0L 4CIL 140HP AUT FRONT TURBO DIESEL,DSG,11.52
2016,5PTAS 2.0L 4CIL 151HP AUT,AUT,10.75
2016,5PTAS 2.0L 4CIL 151HP MAN,MAN,10.38
2016,5PTAS 2.0L 4CIL 152HP AUT,AUT,11.34
2016,5PTAS 2.0L 4CIL 180 HP S TRONIC QUATTRO FSI TURBO,STRONIC,11.03
2016,5PTAS 2.0L 4CIL 180HP DSG TURBO DIESEL,DSG,11.56
2016,5PTAS 2.0L 4CIL 184 HP S TRONIC QUATTRO TURBO DIESEL,STRONIC,14.31
2016,5PTAS 2.0L 4CIL 218HP AUT TURBO,AUT,12.32
2016,5PTAS 2.0L 4CIL 220HP S TRONIC QUATTRO FSI TURBO,STRONIC,10.98
2016,5PTAS 2.0L 4CIL 230 HP TIPTRONIC FSI QUATTRO TURBO,TIPT,8.99
2016,5PTAS 2.0L 4CIL 252HP TIPTRONIC FSI QUATTRO TURBO,TIPT,9.26
2016,5PTAS 2.4L 4CIL 165HP CVT,CVT,11.52
2016,5PTAS 2.4L 4CIL 185HP AUT,AUT,10.09
2016,5PTAS 2.5L 5CIL 367HP STRONIC QUATTRO FSI TURBO,STRONIC,9.45
2016,5PTAS 3.0L 6CIL 245HP TIP 4MOTION TURBO DIESEL,TIPT,11.96
2016,5PTAS 3.0L 6CIL 249HP TIPTRONIC FSI QUATTRO TURBO DIESEL,TIPT,13.09
2016,5PTAS 3.0L 6CIL 333HP TIPTRONIC FSI QUATTRO TURBO,TIPT,8.53
2016,5PTAS 3.0L 6CIL TDI 250HP TIP,TIPT,12.89
2016,5PTAS 3.6L 6CIL 280HP TIP 4MOTION,TIPT,7.38
2016,5PTAS 3.6L 6CIL 283HP AUT,AUT,7.16
2016,5PTAS 3.6L 6CIL 300HP TIP TRACCION INTEGRAL,TIPT,8.82
2016,5PTAS 3.6L 6CIL 310 HP PDK,PDK,8
2016,5PTS 1.2L 4CIL 105HP MAN FSI TURBO,MAN,11.9
2016,5PTS 1.4L 4CIL 160HP DSG FSI FRONT TURBO,DSG,10.6
2016,5PTS 1.6L 4CIL 106HP AUT,AUT,13.64
2016,5PTS 1.6L 4CIL 106HP MAN,MAN,13.7
2016,5PTS 1.6L 4CIL 109HP CVT,CVT,15.03
2016,5PTS 1.6L 4CIL 109HP MAN,MAN,14.22
2016,5PTS 1.6L 4CIL 120HP MAN,MAN,14.46
2016,5PTS 1.6L 4CIL 188HP AUT (CVT) TURBO,CVT,12.4
2016,5PTS 1.6L 4CIL 188HP MAN TURBO,MAN,11.56
2016,5PTS 2.0L 4CIL 145HP AUT,AUT,11.47
2016,5PTS 2.0L 4CIL 145HP MAN,MAN,11.3
2016,5PTS 2.0L 4CIL 225HP TIPTRONIC QUATTRO FSI TURBO,TIPTRONIC,10.28
2016,5PTS 2.0L 4CIL 240HP AUT TURBO,AUT,8.71
2016,5PTS 2.4L 4CIL 190HP AUT,AUT,7.46
2016,5PTS 2.5L 4CIL 148HP MAN TURBO DIESEL,MAN,11.95
2016,5PTS 2.5L 4CIL 168HP AUT,AUT,10.37
2016,5PTS 3.0L 6CIL 240/245HP TIPTRONIC INTEGRAL TURBO DIESEL,TIPTRONIC,11.82
2016,5PTS 3.0L 6CIL 245HP PDK INTEGRAL TURBO DIESEL,PDK,12.84
2016,5PTS 3.0L 6CIL 245HP STRONIC QUATTRO TURBO DIESEL,S TRONIC,13.85
2016,5PTS 3.0L 6CIL 250HP TIPTRONIC TURBO DIESEL,TIPTRONIC,11.83
2016,5PTS 3.0L 6CIL 272HP TIPTRONIC QUATTRO FSI TURBO,TIPTRONIC,9.03
2016,5PTS 3.0L 6CIL 326HP AUT TURBO,AUT,10.04
2016,5PTS 3.0L 6CIL 354HP TIPTRONIC QUATTRO FSI TURBO,TIPTRONIC,8.51
2016,5PTS 3.5L 6CIL 280HP AUT,AUT,8.65
2016,5PTS 3.6L 6CIL 281HP AUT,AUT,7.9
2016,5PTS 3.6L 6CIL 300/310HP PDK,PDK,8.18
2016,5PTS 3.6L 6CIL 400HP PDK INTEGRAL BITURBO,PDK,8.21
2016,5PTS 4.2L 8CIL 360HP TIPTRONIC 4MOTION,TIPTRONIC,7.61
2016,5PTS 4.8L 8CIL 520HP PDK INTEGRAL BITURBO,PDK,7.13
2016,90 ADVENTURE 4WD 3PTS 2.2L 4CIL 122HP MAN DIESEL,MAN,8.67
2016,90 HERITAGE 4WD 3PTS 2.2L 4CIL 122HP MAN DIESEL,MAN,8.67
2016,A7 5PTAS 1.4L 4CIL 150HP DSG TURBO FSI,DSG,13.93
